id,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,class
289,3,3,1,1,2,3,1,1,2,1,6,4,2,8,8,1,3,2,6,2,6,4,2
290,4,1,4,2,7,3,1,2,8,1,4,4,4,8,8,1,3,2,6,2,6,5,2
291,3,1,4,2,7,3,1,2,5,1,4,4,4,8,8,1,3,2,6,1,6,5,2
292,1,3,10,1,2,3,1,1,2,1,2,4,4,8,8,1,3,2,6,1,4,1,2
293,3,4,10,1,2,3,1,1,2,1,2,4,4,8,8,1,3,2,6,1,4,3,2
294,1,3,9,1,2,3,1,1,1,1,2,4,4,8,8,1,3,2,6,2,4,1,2
295,3,4,9,1,1,3,1,1,5,1,2,4,4,8,8,1,3,2,6,1,4,3,2
296,1,4,10,1,1,3,1,1,5,1,2,4,4,8,8,1,3,2,6,2,3,3,2
297,3,4,10,1,1,3,1,1,1,1,2,4,4,8,8,1,3,2,6,1,4,3,2
298,3,1,4,2,7,3,2,1,8,2,4,1,1,8,8,1,3,2,2,1,4,1,2
299,4,4,10,1,1,3,2,2,8,2,1,4,4,8,8,1,3,2,6,2,5,7,2
300,3,3,9,1,8,3,1,2,8,1,4,4,4,8,8,1,3,2,6,1,4,1,1
301,3,1,9,2,7,3,2,1,1,2,4,1,4,8,8,1,3,2,2,1,1,1,2
302,1,3,9,1,1,3,1,1,11,1,2,4,4,8,8,1,3,2,6,1,4,1,2
303,3,4,10,1,2,3,2,2,11,2,1,4,4,8,8,1,3,2,6,2,5,7,2
304,1,3,9,1,1,3,1,1,2,1,2,4,4,8,8,1,3,2,6,1,4,1,2
305,3,3,9,1,2,3,1,1,5,1,2,4,4,8,8,1,3,2,6,1,4,1,2
306,3,1,1,1,7,3,1,1,8,2,1,4,4,4,6,1,3,2,6,2,6,7,2
307,1,3,9,1,2,3,1,1,1,1,2,4,4,8,8,1,3,2,6,2,4,3,2
308,3,4,10,1,2,3,1,1,5,1,2,4,4,8,8,1,3,2,6,2,3,3,2
309,4,3,1,1,1,3,1,1,8,1,6,4,2,8,8,1,3,2,6,1,6,1,2
310,3,1,9,2,7,3,2,1,2,2,4,4,4,8,8,1,3,2,2,2,4,1,2
311,3,4,10,1,2,3,1,1,11,1,2,4,4,8,8,1,3,2,6,1,4,1,2
312,3,3,9,1,8,3,1,2,2,1,4,4,4,8,8,1,3,2,6,2,5,1,1
313,3,3,10,1,2,3,1,1,2,1,2,4,4,8,8,1,3,2,6,1,4,1,2
314,3,1,9,1,1,3,2,2,8,2,1,4,4,8,8,1,3,2,6,2,5,7,2
315,1,4,10,1,1,3,1,1,5,1,2,4,4,8,8,1,3,2,6,2,3,1,2
316,3,3,9,1,8,3,1,2,1,1,4,4,4,8,8,1,3,2,6,1,5,5,1
317,3,4,10,1,1,3,2,2,11,2,1,4,4,8,8,1,3,2,6,2,5,7,2
318,3,3,9,1,1,3,1,1,1,1,2,4,4,8,8,1,3,2,6,1,3,3,2
319,3,1,9,1,2,3,2,2,2,2,1,4,4,8,8,1,3,2,6,2,5,7,2
320,4,4,9,1,2,3,2,2,11,2,1,4,4,8,8,1,3,2,6,2,5,7,2
321,3,3,10,1,2,3,1,1,1,1,2,4,4,8,8,1,3,2,6,2,4,3,2
322,4,1,10,1,1,3,2,2,11,2,1,4,4,8,8,1,3,2,6,7,5,7,2
323,3,4,9,1,1,3,1,1,11,1,2,4,4,8,8,1,3,2,6,1,4,1,2
324,1,3,10,1,1,3,1,1,2,1,2,4,4,8,8,1,3,2,6,1,4,3,2
325,3,3,1,1,2,3,1,1,8,1,6,4,2,8,8,1,3,2,6,2,4,4,2
326,1,3,9,1,2,3,1,1,1,1,2,4,4,8,8,1,3,2,6,1,3,1,2
327,3,4,10,1,1,3,1,1,2,1,2,4,4,8,8,1,3,2,6,2,4,3,2
328,3,3,1,1,8,3,1,2,2,1,4,4,4,8,8,1,3,2,6,2,5,5,1
329,1,4,10,1,2,3,1,1,11,1,2,4,4,8,8,1,3,2,6,1,3,1,2
330,1,3,9,1,1,3,1,1,5,1,2,4,4,8,8,1,3,2,6,1,3,1,2
331,3,3,1,1,8,3,1,2,11,1,4,4,4,8,8,1,3,2,6,1,5,5,1
332,1,4,9,1,2,3,1,1,2,1,2,4,4,8,8,1,3,2,6,1,4,3,2
333,1,3,10,1,2,3,1,1,11,1,2,4,4,8,8,1,3,2,6,2,3,3,2
334,1,3,10,1,1,3,1,1,2,1,2,4,4,8,8,1,3,2,6,1,4,1,2
335,3,3,9,1,2,3,1,1,5,1,2,4,4,8,8,1,3,2,6,2,3,1,2
336,3,1,1,1,7,3,1,1,8,2,1,4,4,6,8,1,3,2,6,1,6,7,2
337,3,3,1,1,1,3,1,1,11,1,6,4,2,8,8,1,3,2,6,1,6,1,2
338,1,4,10,1,2,3,1,1,2,1,2,4,4,8,8,1,3,2,6,2,4,1,2
339,3,1,4,2,7,3,1,2,5,1,4,4,4,8,8,1,3,2,6,2,5,5,2
340,3,3,1,1,2,3,1,1,2,1,6,4,2,8,8,1,3,2,6,1,6,1,2
341,3,4,9,1,1,3,1,1,1,1,2,4,4,8,8,1,3,2,6,2,4,1,2
342,1,3,9,1,1,3,1,1,2,1,2,4,4,8,8,1,3,2,6,1,3,1,2
343,3,4,10,1,1,3,1,1,5,1,2,4,4,8,8,1,3,2,6,1,4,3,2
344,4,1,10,1,1,3,2,2,8,2,1,4,4,8,8,1,3,2,6,2,5,7,2
345,1,3,10,1,2,3,1,1,5,1,2,4,4,8,8,1,3,2,6,2,4,1,2
346,3,1,1,2,7,3,2,1,2,2,4,4,1,8,8,1,3,2,2,2,1,1,2
347,3,1,10,1,2,3,2,2,2,2,1,4,4,8,8,1,3,2,6,2,5,7,2
348,3,4,10,1,1,3,1,1,2,1,2,4,4,8,8,1,3,2,6,2,3,3,2
349,4,4,4,2,7,3,2,1,2,2,4,4,1,8,8,1,3,2,2,1,4,1,2
350,3,1,1,2,7,3,1,2,5,1,4,4,4,8,8,1,3,2,6,2,6,5,2
351,4,4,4,2,7,3,2,1,4,2,4,1,1,8,8,1,3,2,2,2,1,1,2
352,4,3,1,1,1,3,1,1,8,1,6,4,2,8,8,1,3,2,6,2,4,4,2
353,1,3,9,1,1,3,1,1,1,1,2,4,4,8,8,1,3,2,6,2,4,1,2
354,1,4,10,1,1,3,1,1,1,1,2,4,4,8,8,1,3,2,6,1,4,3,2
355,3,3,10,1,2,3,1,1,11,1,6,4,2,8,8,1,3,2,6,1,4,4,2
356,6,1,4,2,7,3,1,2,5,1,4,4,4,8,8,1,3,2,6,2,5,5,2
357,4,3,1,1,1,3,1,1,8,1,6,4,2,8,8,1,3,2,6,2,6,4,2
358,3,3,1,1,8,3,1,2,1,1,4,4,4,8,8,1,3,2,6,1,4,5,1
359,3,3,10,1,1,3,1,1,8,1,6,4,2,8,8,1,3,2,6,2,6,4,2
360,3,3,10,1,1,3,1,1,11,1,2,4,4,8,8,1,3,2,6,2,4,1,2
361,3,1,1,2,7,3,2,1,4,2,4,4,1,8,8,1,3,2,2,2,4,1,2
362,3,1,1,2,7,3,2,1,8,2,4,1,1,8,8,1,3,2,2,1,1,1,2
363,4,4,1,2,7,3,2,1,1,2,4,1,4,8,8,1,3,2,2,1,1,1,2
364,4,3,1,1,1,3,1,1,2,1,6,4,2,8,8,1,3,2,6,2,4,4,2
365,3,4,10,1,1,3,1,1,11,1,2,4,4,8,8,1,3,2,6,1,3,1,2
366,4,1,1,2,7,3,1,2,8,1,4,4,4,8,8,1,3,2,6,1,5,5,2
367,3,3,10,1,1,3,1,1,11,1,6,4,2,8,8,1,3,2,6,2,4,4,2
368,3,1,10,1,1,3,2,2,8,2,1,4,4,8,8,1,3,2,6,7,5,7,2
369,1,3,10,1,1,3,1,1,5,1,2,4,4,8,8,1,3,2,6,2,3,1,2
370,3,1,4,2,7,3,2,1,2,2,4,4,4,8,8,1,3,2,2,1,4,1,2
371,3,3,10,1,1,3,1,1,11,1,6,4,2,8,8,1,3,2,6,2,4,1,2
372,4,3,1,1,2,3,1,1,2,1,6,4,2,8,8,1,3,2,6,1,6,1,2
373,3,4,10,1,1,3,1,1,11,1,2,4,4,8,8,1,3,2,6,1,4,3,2
374,6,1,1,2,7,3,1,2,2,1,4,4,4,8,8,1,3,2,6,2,6,5,2
375,3,4,9,1,1,3,1,1,1,1,2,4,4,8,8,1,3,2,6,1,4,3,2
376,1,4,9,1,2,3,1,1,2,1,2,4,4,8,8,1,3,2,6,1,3,1,2
377,6,1,1,2,7,3,1,2,1,1,4,4,4,8,8,1,3,2,6,1,6,5,2
378,1,3,10,1,2,3,1,1,2,1,2,4,4,8,8,1,3,2,6,2,3,3,2
379,3,3,10,1,2,3,1,1,1,1,2,4,4,8,8,1,3,2,6,2,3,1,2
380,1,3,10,1,1,3,1,1,1,1,2,4,4,8,8,1,3,2,6,2,4,1,2
381,3,3,1,1,8,3,1,2,8,1,4,4,4,8,8,1,3,2,6,1,4,5,1
382,3,4,9,2,7,3,2,1,1,2,4,1,4,8,8,1,3,2,2,2,4,1,2
383,3,3,9,1,1,3,1,1,11,1,2,4,4,8,8,1,3,2,6,1,4,3,2
384,1,4,9,1,1,3,1,1,5,1,2,4,4,8,8,1,3,2,6,2,3,1,2
385,3,1,1,1,7,3,1,1,2,2,1,4,4,4,8,1,3,2,6,2,6,7,2
386,3,4,1,1,8,3,1,2,11,1,4,4,4,8,8,1,3,2,6,2,4,5,1
387,3,3,1,1,2,3,1,1,11,1,6,4,2,8,8,1,3,2,6,1,6,4,2
388,3,4,1,2,7,3,2,1,2,2,4,4,4,8,8,1,3,2,2,1,1,1,2
389,1,3,10,1,2,3,1,1,2,1,2,4,4,8,8,1,3,2,6,1,3,3,2
390,3,4,10,1,1,3,1,1,11,1,2,4,4,8,8,1,3,2,6,2,3,3,2
391,1,4,10,1,1,3,1,1,2,1,2,4,4,8,8,1,3,2,6,2,4,3,2
392,3,4,10,1,2,3,1,1,5,1,2,4,4,8,8,1,3,2,6,1,3,3,2
393,1,3,9,1,1,3,1,1,2,1,2,4,4,8,8,1,3,2,6,2,3,1,2
394,3,1,4,2,7,3,1,2,1,1,4,4,4,8,8,1,3,2,6,2,5,5,2
395,4,3,1,1,1,3,1,1,11,1,6,4,2,8,8,1,3,2,6,1,4,1,2
396,3,1,4,2,7,3,2,1,4,2,4,1,1,8,8,1,3,2,2,2,1,1,2
397,3,4,9,1,2,3,1,1,1,1,2,4,4,8,8,1,3,2,6,2,3,3,2
398,3,3,10,1,2,3,1,1,11,1,2,4,4,8,8,1,3,2,6,2,4,3,2
399,3,1,4,2,7,3,1,2,2,1,4,4,4,8,8,1,3,2,6,1,5,5,2
400,3,4,1,1,8,3,1,2,8,1,4,4,4,8,8,1,3,2,6,2,4,5,1
401,1,3,9,1,2,3,1,1,11,1,2,4,4,8,8,1,3,2,6,2,3,1,2
402,1,3,9,1,1,3,1,1,2,1,2,4,4,8,8,1,3,2,6,1,3,3,2
403,3,3,1,1,8,3,1,2,8,1,4,4,4,8,8,1,3,2,6,2,5,5,1
404,1,4,10,1,2,3,1,1,11,1,2,4,4,8,8,1,3,2,6,2,4,3,2
405,3,4,9,1,2,3,1,1,1,1,2,4,4,8,8,1,3,2,6,2,4,3,2
406,3,3,10,1,2,3,1,1,2,1,2,4,4,8,8,1,3,2,6,1,4,3,2
407,1,3,10,1,2,3,1,1,2,1,2,4,4,8,8,1,3,2,6,2,3,1,2
408,3,4,9,1,1,3,1,1,5,1,2,4,4,8,8,1,3,2,6,2,4,3,2
409,3,4,9,1,1,3,1,1,5,1,2,4,4,8,8,1,3,2,6,1,4,1,2
410,3,3,1,1,2,3,1,1,11,1,6,4,2,8,8,1,3,2,6,2,6,4,2
411,3,4,9,1,1,3,1,1,11,1,2,4,4,8,8,1,3,2,6,2,4,3,2
412,3,4,1,2,7,3,2,1,2,2,4,1,1,8,8,1,3,2,2,1,4,1,2
413,3,3,1,1,2,3,1,1,2,1,6,4,2,8,8,1,3,2,6,2,4,4,2
414,3,3,10,1,2,3,1,1,2,1,6,4,2,8,8,1,3,2,6,1,6,1,2
415,3,3,1,1,8,3,1,2,1,1,4,4,4,8,8,1,3,2,6,1,5,1,1
416,1,3,10,1,1,3,1,1,11,1,2,4,4,8,8,1,3,2,6,2,3,1,2
417,3,1,9,1,2,3,2,2,8,2,1,4,4,8,8,1,3,2,6,7,5,7,2
418,3,4,1,1,8,3,1,2,11,1,4,4,4,8,8,1,3,2,6,1,4,5,1
419,3,3,10,1,2,3,1,1,1,1,2,4,4,8,8,1,3,2,6,1,3,1,2
420,4,1,4,2,7,3,2,1,4,2,4,1,1,8,8,1,3,2,2,2,1,1,2
421,3,3,9,1,2,3,1,1,2,1,2,4,4,8,8,1,3,2,6,1,4,1,2
422,1,3,9,1,1,3,1,1,11,1,2,4,4,8,8,1,3,2,6,2,4,3,2
423,3,3,1,1,8,3,1,2,8,1,4,4,4,8,8,1,3,2,6,2,4,5,1
424,4,3,1,1,2,3,1,1,11,1,6,4,2,8,8,1,3,2,6,1,4,1,2
425,3,4,9,1,2,3,1,1,2,1,2,4,4,8,8,1,3,2,6,2,3,3,2
426,3,4,9,1,1,3,2,2,2,2,1,4,4,8,8,1,3,2,6,2,5,7,2
427,4,3,1,1,1,3,1,1,2,1,6,4,2,8,8,1,3,2,6,2,6,4,2
428,1,4,9,1,1,3,1,1,1,1,2,4,4,8,8,1,3,2,6,2,3,3,2
429,3,4,9,2,7,3,2,1,8,2,4,1,1,8,8,1,3,2,2,1,1,1,2
430,4,1,4,2,7,3,1,2,2,1,4,4,4,8,8,1,3,2,6,2,5,5,2
431,3,3,9,1,1,3,1,1,5,1,2,4,4,8,8,1,3,2,6,2,4,1,2
432,3,3,10,1,2,3,1,1,2,1,6,4,2,8,8,1,3,2,6,2,6,1,2
433,1,4,10,1,2,3,1,1,5,1,2,4,4,8,8,1,3,2,6,2,4,1,2
434,1,4,10,1,2,3,1,1,11,1,2,4,4,8,8,1,3,2,6,1,4,1,2
435,4,4,9,1,2,3,2,2,2,2,1,4,4,8,8,1,3,2,6,2,5,7,2
436,1,4,9,1,1,3,1,1,11,1,2,4,4,8,8,1,3,2,6,1,3,3,2
437,3,1,10,1,1,3,2,2,2,2,1,4,4,8,8,1,3,2,6,7,5,7,2
438,3,3,9,1,2,3,1,1,5,1,2,4,4,8,8,1,3,2,6,2,3,3,2
439,1,3,10,1,2,3,1,1,1,1,2,4,4,8,8,1,3,2,6,2,3,3,2
440,3,3,1,1,1,3,1,1,8,1,6,4,2,8,8,1,3,2,6,2,6,4,2
441,3,3,9,1,2,3,1,1,2,1,2,4,4,8,8,1,3,2,6,1,4,3,2
442,3,3,9,1,2,3,1,1,5,1,2,4,4,8,8,1,3,2,6,1,4,3,2
443,3,3,10,1,1,3,1,1,8,1,6,4,2,8,8,1,3,2,6,1,6,4,2
444,3,3,9,1,2,3,1,1,2,1,2,4,4,8,8,1,3,2,6,1,3,3,2
445,3,4,10,1,2,3,1,1,11,1,2,4,4,8,8,1,3,2,6,1,3,3,2
446,3,3,1,1,2,3,1,1,8,1,6,4,2,8,8,1,3,2,6,1,4,1,2
447,3,4,9,1,2,3,1,1,2,1,2,4,4,8,8,1,3,2,6,2,3,1,2
448,4,3,1,1,2,3,1,1,2,1,6,4,2,8,8,1,3,2,6,1,4,1,2
449,1,4,9,1,2,3,1,1,11,1,2,4,4,8,8,1,3,2,6,1,4,3,2
450,3,1,1,1,7,3,1,1,2,2,1,4,4,4,6,1,3,2,6,2,6,7,2
451,3,3,9,1,2,3,1,1,1,1,2,4,4,8,8,1,3,2,6,2,4,3,2
452,1,4,9,1,2,3,1,1,5,1,2,4,4,8,8,1,3,2,6,1,3,1,2
453,1,4,10,1,2,3,1,1,5,1,2,4,4,8,8,1,3,2,6,1,3,3,2
454,3,1,10,1,2,3,2,2,8,2,1,4,4,8,8,1,3,2,6,2,5,7,2
455,1,4,9,1,2,3,1,1,5,1,2,4,4,8,8,1,3,2,6,2,3,3,2
456,3,4,4,2,7,3,2,1,4,2,4,4,1,8,8,1,3,2,2,1,1,1,2
457,1,4,9,1,1,3,1,1,1,1,2,4,4,8,8,1,3,2,6,2,3,1,2
458,1,4,10,1,2,3,1,1,11,1,2,4,4,8,8,1,3,2,6,1,4,3,2
459,4,3,10,1,1,3,1,1,2,1,6,4,2,8,8,1,3,2,6,1,6,4,2
460,4,3,1,1,1,3,1,1,11,1,6,4,2,8,8,1,3,2,6,2,6,4,2
461,3,4,9,1,1,3,1,1,1,1,2,4,4,8,8,1,3,2,6,2,4,3,2
462,4,3,10,1,2,3,1,1,2,1,6,4,2,8,8,1,3,2,6,2,4,1,2
463,1,4,9,1,1,3,1,1,5,1,2,4,4,8,8,1,3,2,6,1,4,1,2
464,3,3,10,1,1,3,1,1,11,1,2,4,4,8,8,1,3,2,6,2,3,3,2
465,3,1,1,2,7,3,1,2,1,1,4,4,4,8,8,1,3,2,6,1,5,5,2
466,4,3,1,1,1,3,1,1,8,1,6,4,2,8,8,1,3,2,6,2,6,1,2
467,3,4,9,1,1,3,1,1,5,1,2,4,4,8,8,1,3,2,6,1,3,3,2
468,3,4,10,1,2,3,1,1,5,1,2,4,4,8,8,1,3,2,6,1,3,1,2
469,1,3,10,1,2,3,1,1,5,1,2,4,4,8,8,1,3,2,6,1,3,1,2
470,4,3,10,1,1,3,1,1,11,1,6,4,2,8,8,1,3,2,6,2,4,4,2
471,3,3,10,1,2,3,1,1,5,1,2,4,4,8,8,1,3,2,6,1,3,1,2
472,3,3,9,1,1,3,1,1,11,1,2,4,4,8,8,1,3,2,6,1,3,3,2
473,4,1,9,1,1,3,2,2,2,2,1,4,4,8,8,1,3,2,6,7,5,7,2
474,6,1,4,2,7,3,1,2,1,1,4,4,4,8,8,1,3,2,6,1,6,5,2
475,4,4,10,1,2,3,2,2,2,2,1,4,4,8,8,1,3,2,6,2,5,7,2
476,4,1,4,2,7,3,1,2,1,1,4,4,4,8,8,1,3,2,6,1,6,5,2
477,3,1,1,2,7,3,1,2,8,1,4,4,4,8,8,1,3,2,6,2,6,5,2
478,1,3,9,1,1,3,1,1,11,1,2,4,4,8,8,1,3,2,6,2,3,1,2
479,3,4,9,1,1,3,2,2,8,2,1,4,4,8,8,1,3,2,6,2,5,7,2
480,1,3,10,1,2,3,1,1,2,1,2,4,4,8,8,1,3,2,6,1,4,3,2
481,1,3,10,1,1,3,1,1,1,1,2,4,4,8,8,1,3,2,6,1,4,3,2
482,1,3,10,1,2,3,1,1,5,1,2,4,4,8,8,1,3,2,6,1,4,1,2
483,4,4,9,1,2,3,2,2,8,2,1,4,4,8,8,1,3,2,6,7,5,7,2
484,4,1,4,2,7,3,1,2,5,1,4,4,4,8,8,1,3,2,6,1,6,5,2
485,4,4,9,1,1,3,2,2,11,2,1,4,4,8,8,1,3,2,6,2,5,7,2
486,4,3,10,1,1,3,1,1,8,1,6,4,2,8,8,1,3,2,6,1,6,1,2
487,3,3,9,1,2,3,1,1,11,1,2,4,4,8,8,1,3,2,6,2,4,3,2
488,6,1,1,2,7,3,1,2,8,1,4,4,4,8,8,1,3,2,6,2,6,5,2
489,3,3,1,1,2,3,1,1,2,1,6,4,2,8,8,1,3,2,6,1,4,4,2
490,3,3,1,1,1,3,1,1,2,1,6,4,2,8,8,1,3,2,6,1,4,4,2
491,4,1,10,1,1,3,2,2,2,2,1,4,4,8,8,1,3,2,6,7,5,7,2
492,4,4,1,1,8,3,1,2,8,1,4,4,4,8,8,1,3,2,6,2,4,1,1
493,3,4,1,1,8,3,1,2,1,1,4,4,4,8,8,1,3,2,6,2,5,5,1
494,4,3,1,1,2,3,1,1,11,1,6,4,2,8,8,1,3,2,6,2,4,4,2
495,3,3,10,1,1,3,1,1,11,1,6,4,2,8,8,1,3,2,6,1,4,1,2
496,1,4,10,1,1,3,1,1,1,1,2,4,4,8,8,1,3,2,6,2,3,3,2
497,4,1,9,2,7,3,2,1,4,2,4,1,4,8,8,1,3,2,2,2,1,1,2
498,4,3,1,1,1,3,1,1,8,1,6,4,2,8,8,1,3,2,6,2,4,1,2
499,3,3,9,1,1,3,1,1,2,1,2,4,4,8,8,1,3,2,6,2,4,1,2
500,1,4,10,1,2,3,1,1,11,1,2,4,4,8,8,1,3,2,6,1,3,3,2
501,3,4,10,1,1,3,1,1,11,1,2,4,4,8,8,1,3,2,6,2,3,1,2
502,1,3,10,1,1,3,1,1,5,1,2,4,4,8,8,1,3,2,6,1,3,1,2
503,3,4,9,1,2,3,1,1,5,1,2,4,4,8,8,1,3,2,6,1,3,3,2
504,1,4,10,1,1,3,1,1,11,1,2,4,4,8,8,1,3,2,6,1,4,3,2
505,1,3,10,1,1,3,1,1,11,1,2,4,4,8,8,1,3,2,6,2,4,1,2
506,3,4,1,1,8,3,1,2,2,1,4,4,4,8,8,1,3,2,6,2,5,1,1
507,3,4,4,2,7,3,2,1,8,2,4,4,4,8,8,1,3,2,2,2,4,1,2
508,4,4,1,2,7,3,2,1,8,2,4,1,4,8,8,1,3,2,2,2,1,1,2
509,3,1,9,1,1,3,2,2,2,2,1,4,4,8,8,1,3,2,6,2,5,7,2
510,4,1,4,2,7,3,1,2,8,1,4,4,4,8,8,1,3,2,6,2,5,5,2
511,4,1,1,2,7,3,1,2,1,1,4,4,4,8,8,1,3,2,6,2,6,5,2
512,1,3,10,1,1,3,1,1,1,1,2,4,4,8,8,1,3,2,6,1,4,1,2
513,3,1,9,1,1,3,2,2,2,2,1,4,4,8,8,1,3,2,6,7,5,7,2
514,6,1,4,2,7,3,1,2,2,1,4,4,4,8,8,1,3,2,6,2,5,5,2
515,3,1,1,2,7,3,1,2,1,1,4,4,4,8,8,1,3,2,6,2,5,5,2
516,3,1,9,2,7,3,2,1,4,2,4,1,4,8,8,1,3,2,2,2,1,1,2
517,3,3,1,1,2,3,1,1,2,1,6,4,2,8,8,1,3,2,6,1,6,4,2
518,1,4,10,1,1,3,1,1,1,1,2,4,4,8,8,1,3,2,6,1,3,1,2
519,3,3,9,1,2,3,1,1,1,1,2,4,4,8,8,1,3,2,6,1,4,1,2
520,3,3,10,1,1,3,1,1,1,1,2,4,4,8,8,1,3,2,6,2,3,1,2
521,3,4,9,1,2,3,1,1,11,1,2,4,4,8,8,1,3,2,6,1,3,3,2
522,1,4,9,1,2,3,1,1,2,1,2,4,4,8,8,1,3,2,6,1,4,1,2
523,4,3,10,1,1,3,1,1,8,1,6,4,2,8,8,1,3,2,6,2,6,4,2
524,3,4,1,1,8,3,1,2,2,1,4,4,4,8,8,1,3,2,6,2,4,5,1
525,4,1,4,2,7,3,1,2,2,1,4,4,4,8,8,1,3,2,6,1,6,5,2
526,1,4,10,1,2,3,1,1,11,1,2,4,4,8,8,1,3,2,6,2,4,1,2
527,4,3,1,1,1,3,1,1,11,1,6,4,2,8,8,1,3,2,6,2,4,4,2
528,3,4,10,1,1,3,1,1,1,1,2,4,4,8,8,1,3,2,6,2,4,3,2
529,3,1,1,2,7,3,1,2,1,1,4,4,4,8,8,1,3,2,6,1,6,5,2
530,4,3,10,1,1,3,1,1,11,1,6,4,2,8,8,1,3,2,6,2,6,4,2
531,3,3,1,1,1,3,1,1,2,1,6,4,2,8,8,1,3,2,6,2,6,4,2
532,3,4,9,1,1,3,1,1,2,1,2,4,4,8,8,1,3,2,6,1,4,1,2
533,3,3,9,1,8,3,1,2,2,1,4,4,4,8,8,1,3,2,6,1,4,1,1
534,4,3,1,1,2,3,1,1,11,1,6,4,2,8,8,1,3,2,6,1,6,4,2
535,4,4,1,1,8,3,1,2,1,1,4,4,4,8,8,1,3,2,6,1,4,1,1
536,3,1,9,2,7,3,2,1,1,2,4,1,4,8,8,1,3,2,2,1,4,1,2
537,1,3,9,1,1,3,1,1,1,1,2,4,4,8,8,1,3,2,6,1,4,3,2
538,6,1,1,2,7,3,1,2,8,1,4,4,4,8,8,1,3,2,6,1,5,5,2
539,3,3,10,1,2,3,1,1,5,1,2,4,4,8,8,1,3,2,6,2,4,3,2
540,4,4,9,1,1,3,2,2,8,2,1,4,4,8,8,1,3,2,6,7,5,7,2
541,3,4,10,1,1,3,1,1,2,1,2,4,4,8,8,1,3,2,6,1,4,3,2
542,4,1,4,2,7,3,2,1,8,2,4,4,1,8,8,1,3,2,2,1,4,1,2
543,3,3,9,1,8,3,1,2,2,1,4,4,4,8,8,1,3,2,6,2,4,1,1
544,3,3,10,1,1,3,1,1,8,1,6,4,2,8,8,1,3,2,6,1,4,1,2
545,4,1,1,2,7,3,2,1,2,2,4,4,4,8,8,1,3,2,2,1,1,1,2
546,3,4,9,1,1,3,1,1,11,1,2,4,4,8,8,1,3,2,6,1,4,3,2
547,1,3,10,1,2,3,1,1,5,1,2,4,4,8,8,1,3,2,6,2,4,3,2
548,4,1,4,2,7,3,1,2,5,1,4,4,4,8,8,1,3,2,6,2,5,5,2
549,3,1,10,1,2,3,2,2,8,2,1,4,4,8,8,1,3,2,6,7,5,7,2
550,3,4,10,1,1,3,1,1,5,1,2,4,4,8,8,1,3,2,6,2,3,3,2
551,4,1,1,2,7,3,1,2,2,1,4,4,4,8,8,1,3,2,6,2,6,5,2
552,3,1,4,2,7,3,2,1,4,2,4,1,4,8,8,1,3,2,2,2,4,1,2
553,3,3,10,1,2,3,1,1,8,1,6,4,2,8,8,1,3,2,6,1,4,4,2
554,4,4,9,1,2,3,2,2,8,2,1,4,4,8,8,1,3,2,6,2,5,7,2
555,3,4,10,1,2,3,1,1,1,1,2,4,4,8,8,1,3,2,6,1,4,1,2
556,4,3,10,1,1,3,1,1,8,1,6,4,2,8,8,1,3,2,6,1,6,4,2
557,3,3,1,1,8,3,1,2,1,1,4,4,4,8,8,1,3,2,6,1,5,5,1
558,3,1,9,1,2,3,2,2,11,2,1,4,4,8,8,1,3,2,6,7,5,7,2
559,3,4,9,1,2,3,1,1,11,1,2,4,4,8,8,1,3,2,6,1,3,1,2
560,3,3,10,1,1,3,1,1,5,1,2,4,4,8,8,1,3,2,6,2,3,3,2
561,1,4,10,1,1,3,1,1,5,1,2,4,4,8,8,1,3,2,6,2,4,1,2
562,3,4,10,1,1,3,2,2,11,2,1,4,4,8,8,1,3,2,6,7,5,7,2
563,3,4,10,1,1,3,2,2,2,2,1,4,4,8,8,1,3,2,6,7,5,7,2
564,3,1,9,2,7,3,2,1,2,2,4,1,4,8,8,1,3,2,2,1,4,1,2
565,1,4,9,1,1,3,1,1,11,1,2,4,4,8,8,1,3,2,6,2,4,3,2
566,3,3,9,1,8,3,1,2,11,1,4,4,4,8,8,1,3,2,6,1,5,1,1
567,3,3,10,1,1,3,1,1,5,1,2,4,4,8,8,1,3,2,6,2,3,1,2
568,4,4,4,2,7,3,2,1,1,2,4,4,1,8,8,1,3,2,2,1,4,1,2
569,3,4,1,1,8,3,1,2,2,1,4,4,4,8,8,1,3,2,6,2,4,1,1
570,1,3,9,1,1,3,1,1,11,1,2,4,4,8,8,1,3,2,6,1,3,3,2
571,3,4,9,1,1,3,1,1,1,1,2,4,4,8,8,1,3,2,6,1,3,3,2
572,4,1,10,1,2,3,2,2,2,2,1,4,4,8,8,1,3,2,6,2,5,7,2
573,3,4,10,1,1,3,1,1,1,1,2,4,4,8,8,1,3,2,6,1,3,1,2
574,1,3,9,1,2,3,1,1,11,1,2,4,4,8,8,1,3,2,6,1,3,1,2
575,3,3,1,1,1,3,1,1,11,1,6,4,2,8,8,1,3,2,6,2,6,1,2
576,3,4,10,1,2,3,1,1,11,1,2,4,4,8,8,1,3,2,6,2,4,1,2
577,3,1,1,2,7,3,1,2,8,1,4,4,4,8,8,1,3,2,6,2,5,5,2
578,3,4,10,1,2,3,1,1,2,1,2,4,4,8,8,1,3,2,6,2,4,1,2
